gene_id,base_expression,expression_rate,sigma,cell_type_specific,specific_for,inherited_by
Gene_435,1.7524361977614835,2.1330637373998433,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_436,4.722125066191692,0.0,1.0,False,,
Gene_437,2.75352120464613,0.0,1.0,False,,
Gene_438,4.576245711792303,0.0,1.0,False,,
Gene_439,4.929983504102566,0.0,1.0,False,,
Gene_440,3.42912909890605,0.0,1.0,False,,
Gene_441,4.518387770329789,0.0,1.0,False,,
Gene_442,1.0280275248560042,4.62359980627914,1.0,True,TerminalCell_B,
Gene_443,1.1441047848821735,0.0,1.0,False,,
Gene_444,4.208283756248992,4.1397420718963325,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_445,2.6258049559412657,0.0,1.0,False,,
Gene_446,2.064024296866048,0.0,1.0,False,,
Gene_447,1.6122465483649049,0.0,1.0,False,,
Gene_448,1.8949676100993926,0.0,1.0,False,,
Gene_449,1.4028205230721027,0.0,1.0,False,,
Gene_450,3.6548641285097725,0.0,1.0,False,,
Gene_451,1.1077394491276444,2.3584211774083337,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_452,2.0338791447543922,3.7508369140573348,1.0,True,Progenitor1,
Gene_453,4.815079727415318,0.0,1.0,False,,
Gene_454,3.7494027644774937,3.929477969188526,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_455,3.545748073675024,0.0,1.0,False,,
Gene_456,1.9835609362078204,0.0,1.0,False,,
Gene_457,2.5260308403433354,0.0,1.0,False,,
Gene_458,3.3593706763308,0.0,1.0,False,,
Gene_459,2.74638816108491,0.0,1.0,False,,
Gene_460,1.0389139018118985,0.0,1.0,False,,
Gene_461,4.613727615303379,0.0,1.0,False,,
Gene_462,3.599666931380135,0.0,1.0,False,,
Gene_463,2.5436465487184687,0.0,1.0,False,,
Gene_464,1.229219650448318,0.0,1.0,False,,
Gene_465,1.9849995206424338,0.0,1.0,False,,
Gene_466,1.0575360331907304,1.5793235289175804,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_467,4.615172121576126,0.0,1.0,False,,
Gene_468,3.398051198724326,1.816794271205156,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_469,4.281611739593224,4.410103833769288,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_470,2.7691231005439216,1.6993638553771873,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_471,3.2719717907462367,0.0,1.0,False,,
Gene_472,1.3532683410972943,0.0,1.0,False,,
Gene_473,4.970397606583626,3.5904825490225076,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_474,4.299730808169119,0.0,1.0,False,,
Gene_475,3.9690577716830675,0.0,1.0,False,,
Gene_476,3.8375247348791928,0.0,1.0,False,,
Gene_477,3.5091567670903054,0.0,1.0,False,,
Gene_478,3.5161782853869847,2.197933265254604,1.0,True,TerminalCell_B,
Gene_479,2.5871819586904277,0.0,1.0,False,,
Gene_480,3.215305732470802,0.0,1.0,False,,
Gene_481,1.9056482562747115,1.8501014834161147,1.0,True,TerminalCell_A,
Gene_482,3.428898259905991,0.0,1.0,False,,
Gene_483,2.8827859752151306,0.0,1.0,False,,
Gene_484,1.5971503617893528,3.8542632525436638,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_485,2.0119348270072366,2.228408533743377,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_486,1.227200144741618,0.0,1.0,False,,
Gene_487,1.3001387458619025,0.0,1.0,False,,
Gene_488,2.07704465798559,0.0,1.0,False,,
Gene_489,4.584147939682498,4.5701856714630225,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_490,3.6677102796021774,4.325933101533353,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_491,1.3893878282256815,0.0,1.0,False,,
Gene_492,1.4607277025599679,0.0,1.0,False,,
Gene_493,2.2616996180728024,0.0,1.0,False,,
Gene_494,4.969080648619391,0.0,1.0,False,,
Gene_495,3.3911461940244028,0.0,1.0,False,,
Gene_496,2.7125111511353537,0.0,1.0,False,,
Gene_497,4.735095189177626,4.694009021195803,1.0,True,Progenitor2,
Gene_498,4.354910515000208,0.0,1.0,False,,
Gene_499,4.947655448160196,0.0,1.0,False,,
Gene_500,2.808282054238053,0.0,1.0,False,,
Gene_501,2.079371656600082,0.0,1.0,False,,
Gene_502,4.130818122829517,0.0,1.0,False,,
Gene_503,1.3033168096612453,0.0,1.0,False,,
Gene_504,1.518230275792543,0.0,1.0,False,,
Gene_505,2.620873602753887,0.0,1.0,False,,
Gene_506,1.7498205759138843,4.40499622661447,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_507,1.661748760173222,1.3907161850152785,1.0,True,TerminalCell_B,
Gene_508,2.866002754600627,0.0,1.0,False,,
Gene_509,4.129144967820913,4.753786096986082,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_510,1.587587703499599,0.0,1.0,False,,
Gene_511,3.811346587054754,4.137061326848279,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_512,3.6042206936825556,0.0,1.0,False,,
Gene_513,4.162480586651919,3.9576103677518137,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_514,1.0463757732010897,0.0,1.0,False,,
Gene_515,1.9618627447323842,4.288539283822007,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_516,4.222138401348456,4.971241119170749,1.0,True,TerminalCell_B,
Gene_517,3.767745487511287,2.3714694861752554,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_518,3.797670355159173,0.0,1.0,False,,
Gene_519,3.570094172437067,0.0,1.0,False,,
Gene_520,3.075252007622333,4.543139361187039,1.0,True,TerminalCell_A,
Gene_521,4.151173487158372,0.0,1.0,False,,
Gene_522,4.929895287797993,0.0,1.0,False,,
Gene_523,2.5507417228758316,0.0,1.0,False,,
Gene_524,2.0813449674763183,0.0,1.0,False,,
Gene_525,1.6142813956745719,0.0,1.0,False,,
Gene_526,3.179252129240258,0.0,1.0,False,,
Gene_527,3.4589635654488573,0.0,1.0,False,,
Gene_528,1.9166770292096333,0.0,1.0,False,,
Gene_529,1.549401423122975,4.906890528170628,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_530,4.944070346814286,0.0,1.0,False,,
Gene_531,3.061122307641673,1.46860217730406,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_532,3.563306930794374,0.0,1.0,False,,
Gene_533,3.767881483837493,0.0,1.0,False,,
Gene_534,1.0466180391488575,4.090182005487451,1.0,True,TerminalCell_A,
Gene_535,1.1027303049569328,0.0,1.0,False,,
Gene_536,1.8882710184381848,0.0,1.0,False,,
Gene_537,3.113369548656989,2.4460582770376824,1.0,True,TerminalCell_B,
Gene_538,4.410918170880257,0.0,1.0,False,,
Gene_539,3.5941453553782625,2.8487397215011008,1.0,True,TerminalCell_A,
Gene_540,1.6801035250091285,1.7911498529441552,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_541,4.189525727147519,0.0,1.0,False,,
Gene_542,2.49377183391289,0.0,1.0,False,,
Gene_543,4.9998985355885335,4.741181756001241,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_544,4.793260861163823,1.3709364813705056,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_545,2.778307849016812,1.9792813825846856,1.0,True,Progenitor2,
Gene_546,1.4549839880363495,0.0,1.0,False,,
Gene_547,1.3378725096266537,0.0,1.0,False,,
Gene_548,2.7983980088973848,0.0,1.0,False,,
Gene_549,4.189489097804591,0.0,1.0,False,,
Gene_550,3.0364676008559113,0.0,1.0,False,,
Gene_551,3.920163936000173,0.0,1.0,False,,
Gene_552,2.6512293991130913,0.0,1.0,False,,
Gene_553,3.691251412091656,3.3447783143726673,1.0,True,TerminalCell_A,
Gene_554,1.5789672514113184,0.0,1.0,False,,
Gene_555,4.103075367820068,1.2879976800153585,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_556,3.428351498593487,0.0,1.0,False,,
Gene_557,1.7670935151553322,0.0,1.0,False,,
Gene_558,1.8450261507657824,4.749213965600807,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_559,3.7615805758846075,0.0,1.0,False,,
Gene_560,4.369401568104951,0.0,1.0,False,,
Gene_561,4.90380385737423,0.0,1.0,False,,
Gene_562,3.4899555535550353,0.0,1.0,False,,
Gene_563,3.814724387480859,0.0,1.0,False,,
Gene_564,3.5804287691970904,0.0,1.0,False,,
Gene_565,3.265375641229079,0.0,1.0,False,,
Gene_566,2.8690210634380433,0.0,1.0,False,,
Gene_567,1.105814363971246,0.0,1.0,False,,
Gene_568,1.8498976639649816,0.0,1.0,False,,
Gene_569,3.3702312615880974,0.0,1.0,False,,
Gene_570,2.1543364188191383,1.2372589123976652,1.0,True,Progenitor2,
Gene_571,4.685282307830124,0.0,1.0,False,,
Gene_572,1.3146079974786606,0.0,1.0,False,,
Gene_573,2.94221658768693,0.0,1.0,False,,
Gene_574,4.911843547007878,0.0,1.0,False,,
Gene_575,4.151229090276367,0.0,1.0,False,,
Gene_576,4.9135015636515185,0.0,1.0,False,,
Gene_577,3.018199151913228,0.0,1.0,False,,
Gene_578,3.990825005304872,2.779770569974397,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_579,3.1599458474606172,4.9853445934837435,1.0,True,TerminalCell_B,
Gene_580,3.633346356051864,1.9758662228670856,1.0,True,TerminalCell_A,
Gene_581,4.782946618195839,0.0,1.0,False,,
Gene_582,4.16237952140936,3.1908454156206396,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_583,1.278642055055641,0.0,1.0,False,,
Gene_584,1.5080894475003204,0.0,1.0,False,,
Gene_585,4.112748902308373,0.0,1.0,False,,
Gene_586,2.9605782378817236,3.837759064632856,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_587,2.562310518370112,3.1302507815178684,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_588,1.2045325974891812,0.0,1.0,False,,
Gene_589,2.5615794799195735,0.0,1.0,False,,
Gene_590,2.4395298403649317,0.0,1.0,False,,
Gene_591,3.8793818609737865,0.0,1.0,False,,
Gene_592,4.604133027940877,0.0,1.0,False,,
Gene_593,1.4406668339763091,0.0,1.0,False,,
Gene_594,4.627749242663075,1.2193236319476433,1.0,True,Progenitor2,
Gene_595,4.587084255308813,0.0,1.0,False,,
Gene_596,3.4122842420035786,0.0,1.0,False,,
Gene_597,1.6899789481184042,0.0,1.0,False,,
Gene_598,1.397844473563067,0.0,1.0,False,,
Gene_599,4.365387827997664,0.0,1.0,False,,
Gene_600,4.772570587456052,0.0,1.0,False,,
Gene_601,4.369203692789743,0.0,1.0,False,,
Gene_602,4.686255308824108,0.0,1.0,False,,
Gene_603,1.454128385938799,0.0,1.0,False,,
Gene_604,2.5878039178796537,2.7497326815177647,1.0,True,TerminalCell_A,
Gene_605,4.396157833529862,0.0,1.0,False,,
Gene_606,2.19096824286034,0.0,1.0,False,,
Gene_607,3.9783740556721128,3.42897939987587,1.0,True,TerminalCell_B,
Gene_608,3.1357253816638955,0.0,1.0,False,,
Gene_609,2.424778972772627,4.759194064875173,1.0,True,TerminalCell_A,
Gene_610,2.2084498241436177,0.0,1.0,False,,
Gene_611,3.7887420218547194,0.0,1.0,False,,
Gene_612,4.846364625253758,0.0,1.0,False,,
Gene_613,2.57407869220921,0.0,1.0,False,,
Gene_614,1.5358408964148489,0.0,1.0,False,,
Gene_615,4.477700069361382,3.131428452462647,1.0,True,TerminalCell_B,
Gene_616,3.70818197850044,1.7661349525343355,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_617,1.2857633809721172,0.0,1.0,False,,
Gene_618,3.624460490884214,4.502713493555246,1.0,True,TerminalCell_A,
Gene_619,4.737766945351145,0.0,1.0,False,,
Gene_620,2.277710971616429,2.8591346637937414,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_621,4.3535999340274865,3.7302097452821292,1.0,True,TerminalCell_A,
Gene_622,2.6461870055426613,0.0,1.0,False,,
Gene_623,2.647684668772332,0.0,1.0,False,,
Gene_624,4.169857545755019,0.0,1.0,False,,
Gene_625,2.649951116992657,1.0461830535720655,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_626,4.501077814769089,0.0,1.0,False,,
Gene_627,4.344786519814324,0.0,1.0,False,,
Gene_628,2.131679796082598,3.6614834102887293,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_629,3.4181393502378357,0.0,1.0,False,,
Gene_630,4.865931354667993,0.0,1.0,False,,
Gene_631,3.539976224087266,0.0,1.0,False,,
Gene_632,4.668919078906514,0.0,1.0,False,,
Gene_633,2.7875919622690977,0.0,1.0,False,,
Gene_634,3.202041486750699,0.0,1.0,False,,
Gene_635,1.5202960197151367,0.0,1.0,False,,
Gene_636,2.564136104137291,3.6797704005666594,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_637,1.1015900243600312,0.0,1.0,False,,
Gene_638,2.529846448176691,0.0,1.0,False,,
Gene_639,4.0793390592531384,3.9520934609131517,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_640,3.179723191158185,0.0,1.0,False,,
Gene_641,3.7487939823944747,0.0,1.0,False,,
Gene_642,3.6750855432434397,0.0,1.0,False,,
Gene_643,2.683102776854777,0.0,1.0,False,,
Gene_644,3.841223707242307,0.0,1.0,False,,
Gene_645,3.3846759482246753,1.8062867852348896,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_646,1.9186014752556009,0.0,1.0,False,,
Gene_647,4.404161278034827,0.0,1.0,False,,
Gene_648,3.4270729976248044,0.0,1.0,False,,
Gene_649,4.95728707661392,0.0,1.0,False,,
Gene_650,2.460902875370315,2.2110866395263575,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_651,1.9073413470165805,0.0,1.0,False,,
Gene_652,4.714001666274996,0.0,1.0,False,,
Gene_653,1.2168392523571288,0.0,1.0,False,,
Gene_654,3.8460834610712813,2.753676609471807,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_655,3.3442571535562418,4.155398222253066,1.0,True,TerminalCell_A,
Gene_656,4.899109792107053,0.0,1.0,False,,
Gene_657,4.512937837189377,0.0,1.0,False,,
Gene_658,4.186200870782508,0.0,1.0,False,,
Gene_659,3.4689339609369956,0.0,1.0,False,,
Gene_660,1.359007023555871,1.8526614817138318,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_661,1.8132287885295018,0.0,1.0,False,,
Gene_662,1.8117709370096828,0.0,1.0,False,,
Gene_663,2.4713762363545735,0.0,1.0,False,,
Gene_664,3.0707664991566817,4.590001142479866,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_665,4.987045149905871,0.0,1.0,False,,
Gene_666,3.625847054412066,0.0,1.0,False,,
Gene_667,2.6285500804583135,0.0,1.0,False,,
Gene_668,1.909888985483284,0.0,1.0,False,,
Gene_669,4.99799649027549,0.0,1.0,False,,
Gene_670,2.693709864052943,0.0,1.0,False,,
Gene_671,1.0122860851715245,4.095040409009909,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_672,2.089973877344379,0.0,1.0,False,,
Gene_673,2.5556967844048524,0.0,1.0,False,,
Gene_674,4.792582355582599,3.3841333937878,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_675,4.338410276639928,0.0,1.0,False,,
Gene_676,1.0232633188280018,0.0,1.0,False,,
Gene_677,2.609293346720455,0.0,1.0,False,,
Gene_678,2.3922497568151413,2.1899653063388054,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_679,1.3076201998785346,2.8082168322394585,1.0,True,"StemCell,Progenitor2,TerminalCell_B",StemCell->Progenitor2;Progenitor2->TerminalCell_B
Gene_680,2.377479418128155,0.0,1.0,False,,
Gene_681,2.6295552906356554,4.690192584891072,1.0,True,TerminalCell_B,
Gene_682,2.7571405549193595,0.0,1.0,False,,
Gene_683,2.31965945047797,0.0,1.0,False,,
Gene_684,3.8953219466027384,0.0,1.0,False,,
Gene_685,4.252713124049166,0.0,1.0,False,,
Gene_686,2.442138187875116,0.0,1.0,False,,
Gene_687,1.5414132525298179,0.0,1.0,False,,
Gene_688,2.774268465094454,3.6443523514549354,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_689,3.038078486958829,0.0,1.0,False,,
Gene_690,3.7192905091028354,0.0,1.0,False,,
Gene_691,3.4893060144414423,4.68646888675134,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_692,1.2486531231726823,0.0,1.0,False,,
Gene_693,4.935645580870851,0.0,1.0,False,,
Gene_694,4.578501517747727,3.155149852160276,1.0,True,Progenitor1,
Gene_695,4.835664900648474,0.0,1.0,False,,
Gene_696,4.258276824045383,0.0,1.0,False,,
Gene_697,4.296235981045606,0.0,1.0,False,,
Gene_698,3.277970175412242,0.0,1.0,False,,
Gene_699,1.1123713330526468,0.0,1.0,False,,
Gene_700,4.141973791682448,0.0,1.0,False,,
Gene_701,3.832378811493482,0.0,1.0,False,,
Gene_702,4.687850637906215,0.0,1.0,False,,
Gene_703,3.9728686496535937,0.0,1.0,False,,
Gene_704,3.372374391449211,1.6867502293913779,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_705,3.4285837338858043,0.0,1.0,False,,
Gene_706,2.952101514312469,0.0,1.0,False,,
Gene_707,4.354264001583923,1.2339397321233418,1.0,True,TerminalCell_A,
Gene_708,2.9637898806955376,0.0,1.0,False,,
Gene_709,3.5874430375065987,0.0,1.0,False,,
Gene_710,1.3392566376125603,0.0,1.0,False,,
Gene_711,2.9704231637003757,2.463552046610019,1.0,True,TerminalCell_A,
Gene_712,4.97499470056902,2.853912817348969,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_713,1.1559448922638378,0.0,1.0,False,,
Gene_714,1.1470260920367754,4.9322448810661434,1.0,True,TerminalCell_A,
Gene_715,4.565830240419197,0.0,1.0,False,,
Gene_716,4.6035807514588765,0.0,1.0,False,,
Gene_717,4.001075505090991,0.0,1.0,False,,
Gene_718,1.339817390636365,1.228944464519231,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_719,2.707502641340985,0.0,1.0,False,,
Gene_720,2.4811154064738044,0.0,1.0,False,,
Gene_721,4.807849989432328,0.0,1.0,False,,
Gene_722,1.8110376210146728,0.0,1.0,False,,
Gene_723,4.178498525391424,0.0,1.0,False,,
Gene_724,3.9457482828679544,1.347114957762611,1.0,True,TerminalCell_B,
Gene_725,1.4761832242747484,0.0,1.0,False,,
Gene_726,1.7368105614996172,0.0,1.0,False,,
Gene_727,2.9155735578380675,4.543336620004046,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_728,1.7576338261074516,0.0,1.0,False,,
Gene_729,4.882980584702294,3.382158183226062,1.0,True,Progenitor2,
Gene_730,4.482772057554408,2.70984098339878,1.0,True,TerminalCell_A,
Gene_731,1.9462190717153045,3.5342976493970326,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_732,2.312321725886618,0.0,1.0,False,,
Gene_733,1.777101732899041,0.0,1.0,False,,
Gene_734,1.8329242558696168,0.0,1.0,False,,
Gene_735,3.1581093130196596,0.0,1.0,False,,
Gene_736,1.9304849255567058,4.939863004123593,1.0,True,TerminalCell_B,
Gene_737,1.412361911537507,0.0,1.0,False,,
Gene_738,1.6198752099359095,0.0,1.0,False,,
Gene_739,4.519772953115645,0.0,1.0,False,,
Gene_740,2.565715611084545,0.0,1.0,False,,
Gene_741,1.7459597680167214,1.9344970241752995,1.0,True,"Progenitor1,TerminalCell_A",Progenitor1->TerminalCell_A
Gene_742,3.3830296947558733,0.0,1.0,False,,
Gene_743,3.7059342147614696,0.0,1.0,False,,
Gene_744,4.374596547733226,0.0,1.0,False,,
Gene_745,2.1591757913953713,0.0,1.0,False,,
Gene_746,1.4280377581741077,0.0,1.0,False,,
Gene_747,4.514024604975949,0.0,1.0,False,,
Gene_748,1.8504291909035393,1.04080522965549,1.0,True,TerminalCell_A,
Gene_749,1.782668893141726,0.0,1.0,False,,
Gene_750,1.8611444916260949,3.4147025681229954,1.0,True,"Progenitor2,TerminalCell_B",Progenitor2->TerminalCell_B
Gene_751,2.4652034500481195,0.0,1.0,False,,
Gene_752,3.4998317387315536,0.0,1.0,False,,
Gene_753,1.336803323049598,0.0,1.0,False,,
Gene_754,1.9704189584017877,0.0,1.0,False,,
Gene_755,2.310283061428471,0.0,1.0,False,,
Gene_756,4.84251679633241,0.0,1.0,False,,
Gene_757,2.2916770104397517,1.984807243817333,1.0,True,TerminalCell_B,
Gene_758,4.017427821715067,0.0,1.0,False,,
Gene_759,2.6531846071422898,0.0,1.0,False,,
Gene_760,4.510293391262017,2.9033793086204027,1.0,True,Progenitor1,
Gene_761,4.623319264469599,4.266021770037062,1.0,True,"StemCell,Progenitor1",StemCell->Progenitor1
Gene_762,4.25406188964666,0.0,1.0,False,,
Gene_763,2.1268415357492714,0.0,1.0,False,,
Gene_764,4.782564278861832,1.8949075704451706,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_765,4.583950467033795,0.0,1.0,False,,
Gene_766,1.5943633026707151,0.0,1.0,False,,
Gene_767,2.350746529047443,0.0,1.0,False,,
Gene_768,4.5720687160205316,0.0,1.0,False,,
Gene_769,1.4445160016283491,0.0,1.0,False,,
Gene_770,2.2201933801849014,0.0,1.0,False,,
Gene_771,4.498692365913373,0.0,1.0,False,,
Gene_772,3.238844454711882,0.0,1.0,False,,
Gene_773,3.459374512349446,1.1409621474918525,1.0,True,TerminalCell_B,
Gene_774,1.4599981458288918,0.0,1.0,False,,
Gene_775,1.3205873595141564,0.0,1.0,False,,
Gene_776,1.260335141891272,0.0,1.0,False,,
Gene_777,2.216090144125904,1.8026624770017166,1.0,True,"StemCell,Progenitor2",StemCell->Progenitor2
Gene_778,3.232965418990206,3.7711573824119267,1.0,True,TerminalCell_A,
Gene_779,1.0735904269309553,0.0,1.0,False,,
Gene_780,1.2042693081240365,0.0,1.0,False,,
Gene_781,2.059144580772576,0.0,1.0,False,,
Gene_782,1.7736799132169363,0.0,1.0,False,,
Gene_783,3.7763348807214454,0.0,1.0,False,,
Gene_784,4.074382293600933,0.0,1.0,False,,
Gene_785,3.387288279523224,0.0,1.0,False,,
Gene_786,1.2526250787204067,0.0,1.0,False,,
Gene_787,4.6078618596325,2.171791402402138,1.0,True,"StemCell,Progenitor1,TerminalCell_A",StemCell->Progenitor1;Progenitor1->TerminalCell_A
Gene_788,1.8082267059077317,0.0,1.0,False,,
Gene_789,1.0861788489900213,0.0,1.0,False,,
Gene_790,1.3873595264230811,0.0,1.0,False,,
Gene_791,3.1965480390382193,0.0,1.0,False,,
Gene_792,1.5931313353722945,0.0,1.0,False,,
Gene_793,3.815186754643765,0.0,1.0,False,,
Gene_794,1.775829689215159,0.0,1.0,False,,
Gene_795,3.871682872130366,0.0,1.0,False,,
Gene_796,4.973733135862178,0.0,1.0,False,,
Gene_797,1.999218280915902,0.0,1.0,False,,
Gene_798,4.482773736706866,0.0,1.0,False,,
Gene_799,2.454840666247142,0.0,1.0,False,,
