mutation_id,is_baseline,is_denovo,is_false,mutation_type,cells_with_mutation
m14112,False,True,False,De Novo,197
m14113,False,True,False,De Novo,260
m14114,False,True,False,De Novo,241
m14115,False,True,False,De Novo,203
m14116,False,True,False,De Novo,192
m14117,False,True,False,De Novo,194
m14119,False,True,False,De Novo,193
m14120,False,True,False,De Novo,190
m14121,False,True,False,De Novo,558
m14122,False,True,False,De Novo,715
m14123,False,True,False,De Novo,314
m14125,False,True,False,De Novo,167
m14126,False,True,False,De Novo,183
m14127,False,True,False,De Novo,225
m14128,False,True,False,De Novo,183
m14129,False,True,False,De Novo,209
m14130,False,True,False,De Novo,198
m14131,False,True,False,De Novo,845
m14132,False,True,False,De Novo,181
m14133,False,True,False,De Novo,295
m14134,False,True,False,De Novo,168
m14135,False,True,False,De Novo,162
m14136,False,True,False,De Novo,193
m14137,False,True,False,De Novo,196
m14139,False,True,False,De Novo,204
m14141,False,True,False,De Novo,181
m14142,False,True,False,De Novo,172
m14143,False,True,False,De Novo,270
m14145,False,True,False,De Novo,191
m14146,False,True,False,De Novo,190
m14147,False,True,False,De Novo,184
m14148,False,True,False,De Novo,182
m14150,False,True,False,De Novo,188
m14154,False,True,False,De Novo,204
m14155,False,True,False,De Novo,170
m14156,False,True,False,De Novo,832
m14157,False,True,False,De Novo,177
m14158,False,True,False,De Novo,179
m14159,False,True,False,De Novo,164
m14160,False,True,False,De Novo,292
m14161,False,True,False,De Novo,272
m14163,False,True,False,De Novo,190
m14164,False,True,False,De Novo,195
m14166,False,True,False,De Novo,199
m14167,False,True,False,De Novo,195
m14168,False,True,False,De Novo,235
m14170,False,True,False,De Novo,198
m14171,False,True,False,De Novo,276
m14172,False,True,False,De Novo,205
m14173,False,True,False,De Novo,167
m14174,False,True,False,De Novo,180
m14175,False,True,False,De Novo,354
m14176,False,True,False,De Novo,206
m14177,False,True,False,De Novo,174
m14178,False,True,False,De Novo,170
m14179,False,True,False,De Novo,213
m14180,False,True,False,De Novo,168
m14181,False,True,False,De Novo,182
m14182,False,True,False,De Novo,191
m14184,False,True,False,De Novo,220
m14187,False,True,False,De Novo,172
m14188,False,True,False,De Novo,198
m14189,False,True,False,De Novo,246
m14191,False,True,False,De Novo,173
m14192,False,True,False,De Novo,164
m14193,False,True,False,De Novo,207
m14194,False,True,False,De Novo,183
m14195,False,True,False,De Novo,185
m14196,False,True,False,De Novo,189
m14197,False,True,False,De Novo,221
m14198,False,True,False,De Novo,166
m14200,False,True,False,De Novo,791
m14203,False,True,False,De Novo,225
m14205,False,True,False,De Novo,206
m14206,False,True,False,De Novo,190
m14207,False,True,False,De Novo,222
m14208,False,True,False,De Novo,285
m14209,False,True,False,De Novo,184
m14210,False,True,False,De Novo,180
m14211,False,True,False,De Novo,241
m14212,False,True,False,De Novo,183
m14213,False,True,False,De Novo,210
m14214,False,True,False,De Novo,862
m14215,False,True,False,De Novo,212
m14216,False,True,False,De Novo,184
m14217,False,True,False,De Novo,210
m14218,False,True,False,De Novo,170
m14219,False,True,False,De Novo,180
m14220,False,True,False,De Novo,193
m14221,False,True,False,De Novo,182
m14222,False,True,False,De Novo,203
m14223,False,True,False,De Novo,176
m14224,False,True,False,De Novo,180
m14225,False,True,False,De Novo,205
m14226,False,True,False,De Novo,178
m14227,False,True,False,De Novo,194
m14228,False,True,False,De Novo,210
m14229,False,True,False,De Novo,176
m14230,False,True,False,De Novo,185
m14231,False,True,False,De Novo,199
m14232,False,True,False,De Novo,171
m14233,False,True,False,De Novo,215
m14236,False,True,False,De Novo,185
m14237,False,True,False,De Novo,262
m14239,False,True,False,De Novo,188
m14240,False,True,False,De Novo,360
m14241,False,True,False,De Novo,170
m14242,False,True,False,De Novo,177
m14243,False,True,False,De Novo,239
m14244,False,True,False,De Novo,182
m14245,False,True,False,De Novo,212
m14246,False,True,False,De Novo,177
m14247,False,True,False,De Novo,239
m14248,False,True,False,De Novo,206
m14250,False,True,False,De Novo,198
m14251,False,True,False,De Novo,174
m14252,False,True,False,De Novo,213
m14253,False,True,False,De Novo,176
m14254,False,True,False,De Novo,316
m14255,False,True,False,De Novo,696
m14258,False,True,False,De Novo,189
m14259,False,True,False,De Novo,194
m14260,False,True,False,De Novo,176
m14262,False,True,False,De Novo,205
m14264,False,True,False,De Novo,257
m14265,False,True,False,De Novo,190
m14266,False,True,False,De Novo,323
m14267,False,True,False,De Novo,207
m14268,False,True,False,De Novo,189
m14269,False,True,False,De Novo,206
m14270,False,True,False,De Novo,201
m14272,False,True,False,De Novo,177
m14273,False,True,False,De Novo,285
m14274,False,True,False,De Novo,200
m14275,False,True,False,De Novo,214
m14276,False,True,False,De Novo,316
m14277,False,True,False,De Novo,206
m14278,False,True,False,De Novo,187
m14279,False,True,False,De Novo,220
m14280,False,True,False,De Novo,245
m14281,False,True,False,De Novo,207
m14285,False,True,False,De Novo,282
m14286,False,True,False,De Novo,202
m14287,False,True,False,De Novo,309
m14288,False,True,False,De Novo,188
m14289,False,True,False,De Novo,185
m14290,False,True,False,De Novo,196
m14291,False,True,False,De Novo,213
m14292,False,True,False,De Novo,203
m14293,False,True,False,De Novo,313
m14295,False,True,False,De Novo,171
m14296,False,True,False,De Novo,188
m14297,False,True,False,De Novo,258
m14298,False,True,False,De Novo,189
m14300,False,True,False,De Novo,182
m14301,False,True,False,De Novo,197
m14302,False,True,False,De Novo,199
m14303,False,True,False,De Novo,351
m14305,False,True,False,De Novo,176
m14307,False,True,False,De Novo,176
m14308,False,True,False,De Novo,175
m14309,False,True,False,De Novo,157
m14312,False,True,False,De Novo,239
m14313,False,True,False,De Novo,174
m14315,False,True,False,De Novo,199
m14318,False,True,False,De Novo,196
m14319,False,True,False,De Novo,265
m14320,False,True,False,De Novo,169
m14321,False,True,False,De Novo,164
m14322,False,True,False,De Novo,185
m14324,False,True,False,De Novo,171
m14325,False,True,False,De Novo,213
m14326,False,True,False,De Novo,201
m14327,False,True,False,De Novo,184
m14328,False,True,False,De Novo,285
m14329,False,True,False,De Novo,202
m14330,False,True,False,De Novo,272
m14331,False,True,False,De Novo,154
m14332,False,True,False,De Novo,186
m14333,False,True,False,De Novo,187
m14334,False,True,False,De Novo,185
m14335,False,True,False,De Novo,231
m14336,False,True,False,De Novo,167
m14337,False,True,False,De Novo,215
m14338,False,True,False,De Novo,165
m14339,False,True,False,De Novo,188
m14340,False,True,False,De Novo,188
m14341,False,True,False,De Novo,188
m14342,False,True,False,De Novo,223
m14343,False,True,False,De Novo,247
m14344,False,True,False,De Novo,191
m14345,False,True,False,De Novo,189
m14347,False,True,False,De Novo,179
m14350,False,True,False,De Novo,270
m14351,False,True,False,De Novo,401
m14352,False,True,False,De Novo,188
m14356,False,True,False,De Novo,179
m14357,False,True,False,De Novo,227
m14360,False,True,False,De Novo,186
m14361,False,True,False,De Novo,207
m14363,False,True,False,De Novo,176
m14364,False,True,False,De Novo,177
m14365,False,True,False,De Novo,217
m14366,False,True,False,De Novo,192
m14368,False,True,False,De Novo,180
m14370,False,True,False,De Novo,177
m14371,False,True,False,De Novo,188
m14372,False,True,False,De Novo,240
m14373,False,True,False,De Novo,164
m14374,False,True,False,De Novo,201
m14375,False,True,False,De Novo,197
m14376,False,True,False,De Novo,184
m14377,False,True,False,De Novo,245
m14378,False,True,False,De Novo,183
m14379,False,True,False,De Novo,729
m14380,False,True,False,De Novo,177
m14381,False,True,False,De Novo,197
m14382,False,True,False,De Novo,246
m14383,False,True,False,De Novo,178
m14384,False,True,False,De Novo,190
m14385,False,True,False,De Novo,184
m14386,False,True,False,De Novo,188
m14387,False,True,False,De Novo,184
m14388,False,True,False,De Novo,203
m14389,False,True,False,De Novo,182
m14390,False,True,False,De Novo,223
m14391,False,True,False,De Novo,201
m14392,False,True,False,De Novo,187
m14393,False,True,False,De Novo,261
m14394,False,True,False,De Novo,203
m14395,False,True,False,De Novo,227
m14396,False,True,False,De Novo,189
m14397,False,True,False,De Novo,186
m14398,False,True,False,De Novo,178
m14399,False,True,False,De Novo,178
m14400,False,True,False,De Novo,171
m14401,False,True,False,De Novo,228
m14402,False,True,False,De Novo,185
m14403,False,True,False,De Novo,230
m14404,False,True,False,De Novo,201
m14405,False,True,False,De Novo,594
m14406,False,True,False,De Novo,236
m14407,False,True,False,De Novo,182
m14408,False,True,False,De Novo,182
m14409,False,True,False,De Novo,172
m14410,False,True,False,De Novo,167
m14411,False,True,False,De Novo,191
m14412,False,True,False,De Novo,210
m14413,False,True,False,De Novo,220
m14415,False,True,False,De Novo,187
m14416,False,True,False,De Novo,302
m14417,False,True,False,De Novo,181
m14418,False,True,False,De Novo,195
m14419,False,True,False,De Novo,197
m14420,False,True,False,De Novo,187
m14421,False,True,False,De Novo,201
m14422,False,True,False,De Novo,187
m14423,False,True,False,De Novo,161
m14425,False,True,False,De Novo,256
m14426,False,True,False,De Novo,270
m14427,False,True,False,De Novo,190
m14429,False,True,False,De Novo,277
m14430,False,True,False,De Novo,202
m14431,False,True,False,De Novo,238
m14432,False,True,False,De Novo,181
m14434,False,True,False,De Novo,170
m14436,False,True,False,De Novo,183
m14437,False,True,False,De Novo,179
m14439,False,True,False,De Novo,204
m14440,False,True,False,De Novo,185
m14443,False,True,False,De Novo,181
m14444,False,True,False,De Novo,173
m14445,False,True,False,De Novo,186
m14446,False,True,False,De Novo,278
m14448,False,True,False,De Novo,302
m14449,False,True,False,De Novo,198
m14450,False,True,False,De Novo,190
m14451,False,True,False,De Novo,180
m14452,False,True,False,De Novo,174
m14455,False,True,False,De Novo,202
m14456,False,True,False,De Novo,291
m14457,False,True,False,De Novo,192
m14458,False,True,False,De Novo,222
m14459,False,True,False,De Novo,191
m14460,False,True,False,De Novo,226
m14461,False,True,False,De Novo,373
m14462,False,True,False,De Novo,158
m14463,False,True,False,De Novo,225
m14464,False,True,False,De Novo,186
m14466,False,True,False,De Novo,269
m14467,False,True,False,De Novo,222
m14468,False,True,False,De Novo,186
m14469,False,True,False,De Novo,199
m14470,False,True,False,De Novo,251
m14472,False,True,False,De Novo,187
m14473,False,True,False,De Novo,234
m14474,False,True,False,De Novo,248
m14475,False,True,False,De Novo,183
m14476,False,True,False,De Novo,159
m14477,False,True,False,De Novo,183
m14478,False,True,False,De Novo,248
m14479,False,True,False,De Novo,241
m14480,False,True,False,De Novo,169
m14481,False,True,False,De Novo,187
m14482,False,True,False,De Novo,201
m14483,False,True,False,De Novo,190
m14484,False,True,False,De Novo,201
m14485,False,True,False,De Novo,193
m14486,False,True,False,De Novo,193
m14487,False,True,False,De Novo,216
m14489,False,True,False,De Novo,197
m14491,False,True,False,De Novo,254
m14492,False,True,False,De Novo,233
m14493,False,True,False,De Novo,188
m14494,False,True,False,De Novo,179
m14495,False,True,False,De Novo,176
m14497,False,True,False,De Novo,173
m14498,False,True,False,De Novo,262
m14499,False,True,False,De Novo,250
m14500,False,True,False,De Novo,210
m14501,False,True,False,De Novo,194
m14503,False,True,False,De Novo,254
m14504,False,True,False,De Novo,194
m14505,False,True,False,De Novo,172
m14506,False,True,False,De Novo,201
m14507,False,True,False,De Novo,187
m14508,False,True,False,De Novo,217
m14510,False,True,False,De Novo,190
m14515,False,True,False,De Novo,207
m14516,False,True,False,De Novo,211
m14517,False,True,False,De Novo,193
m14518,False,True,False,De Novo,580
m14519,False,True,False,De Novo,243
m14520,False,True,False,De Novo,195
m14521,False,True,False,De Novo,198
m14522,False,True,False,De Novo,205
m14523,False,True,False,De Novo,195
m14524,False,True,False,De Novo,178
m14525,False,True,False,De Novo,203
m14526,False,True,False,De Novo,195
m14527,False,True,False,De Novo,191
m14528,False,True,False,De Novo,178
m14529,False,True,False,De Novo,189
m14530,False,True,False,De Novo,271
m14531,False,True,False,De Novo,192
m14533,False,True,False,De Novo,209
m14534,False,True,False,De Novo,296
m14535,False,True,False,De Novo,211
m14536,False,True,False,De Novo,209
m14538,False,True,False,De Novo,179
m14539,False,True,False,De Novo,190
m14540,False,True,False,De Novo,200
m14541,False,True,False,De Novo,202
m14542,False,True,False,De Novo,178
m14543,False,True,False,De Novo,197
m14544,False,True,False,De Novo,158
m14545,False,True,False,De Novo,178
m14546,False,True,False,De Novo,219
m14547,False,True,False,De Novo,180
m14548,False,True,False,De Novo,189
m14549,False,True,False,De Novo,222
m14550,False,True,False,De Novo,161
m14551,False,True,False,De Novo,200
m14552,False,True,False,De Novo,297
m14553,False,True,False,De Novo,203
m14554,False,True,False,De Novo,651
m14555,False,True,False,De Novo,284
m14556,False,True,False,De Novo,212
m14558,False,True,False,De Novo,202
m14559,False,True,False,De Novo,182
m14561,False,True,False,De Novo,181
m14562,False,True,False,De Novo,215
m14563,False,True,False,De Novo,182
m14564,False,True,False,De Novo,207
m14567,False,True,False,De Novo,264
m14568,False,True,False,De Novo,234
m14569,False,True,False,De Novo,206
m14570,False,True,False,De Novo,176
m14571,False,True,False,De Novo,198
m14573,False,True,False,De Novo,190
m14574,False,True,False,De Novo,204
m14575,False,True,False,De Novo,194
m14576,False,True,False,De Novo,189
m14578,False,True,False,De Novo,225
m14579,False,True,False,De Novo,200
m14580,False,True,False,De Novo,200
m14581,False,True,False,De Novo,184
m14582,False,True,False,De Novo,186
m14583,False,True,False,De Novo,172
m14585,False,True,False,De Novo,181
m14586,False,True,False,De Novo,180
m14587,False,True,False,De Novo,197
m14588,False,True,False,De Novo,195
m14589,False,True,False,De Novo,197
m14590,False,True,False,De Novo,240
m14591,False,True,False,De Novo,201
m14592,False,True,False,De Novo,186
m14593,False,True,False,De Novo,194
m14594,False,True,False,De Novo,841
m14595,False,True,False,De Novo,171
m14596,False,True,False,De Novo,192
m14597,False,True,False,De Novo,274
m14598,False,True,False,De Novo,261
m14599,False,True,False,De Novo,258
m14600,False,True,False,De Novo,191
m14601,False,True,False,De Novo,175
m14602,False,True,False,De Novo,224
m14604,False,True,False,De Novo,174
m14605,False,True,False,De Novo,179
m14607,False,True,False,De Novo,216
m14608,False,True,False,De Novo,260
m14609,False,True,False,De Novo,184
m14610,False,True,False,De Novo,181
m14611,False,True,False,De Novo,241
m14612,False,True,False,De Novo,163
m14613,False,True,False,De Novo,629
m14614,False,True,False,De Novo,186
m14615,False,True,False,De Novo,179
m14616,False,True,False,De Novo,184
m14619,False,True,False,De Novo,208
m14620,False,True,False,De Novo,166
m14621,False,True,False,De Novo,212
m14623,False,True,False,De Novo,302
m14625,False,True,False,De Novo,188
m14626,False,True,False,De Novo,239
m14627,False,True,False,De Novo,184
m14628,False,True,False,De Novo,190
m14629,False,True,False,De Novo,199
m14630,False,True,False,De Novo,223
m14631,False,True,False,De Novo,190
m14632,False,True,False,De Novo,191
m14634,False,True,False,De Novo,195
m14635,False,True,False,De Novo,191
m14637,False,True,False,De Novo,190
m14639,False,True,False,De Novo,222
m14640,False,True,False,De Novo,173
m14641,False,True,False,De Novo,317
m14642,False,True,False,De Novo,181
m14645,False,True,False,De Novo,198
m14647,False,True,False,De Novo,208
m14649,False,True,False,De Novo,178
m14650,False,True,False,De Novo,186
m14651,False,True,False,De Novo,204
m14652,False,True,False,De Novo,182
m14653,False,True,False,De Novo,169
m14654,False,True,False,De Novo,230
m14655,False,True,False,De Novo,186
m14657,False,True,False,De Novo,306
m14658,False,True,False,De Novo,302
m14659,False,True,False,De Novo,273
m14660,False,True,False,De Novo,273
m14661,False,True,False,De Novo,200
m14662,False,True,False,De Novo,221
m14663,False,True,False,De Novo,284
m14664,False,True,False,De Novo,168
m14665,False,True,False,De Novo,288
m14667,False,True,False,De Novo,180
m14668,False,True,False,De Novo,215
m14669,False,True,False,De Novo,173
m14670,False,True,False,De Novo,177
m14671,False,True,False,De Novo,198
m14674,False,True,False,De Novo,172
m14676,False,True,False,De Novo,180
m14677,False,True,False,De Novo,190
m14678,False,True,False,De Novo,181
m14680,False,True,False,De Novo,184
m14681,False,True,False,De Novo,265
m14682,False,True,False,De Novo,255
m14683,False,True,False,De Novo,233
m14684,False,True,False,De Novo,187
m14685,False,True,False,De Novo,222
m14688,False,True,False,De Novo,215
m14689,False,True,False,De Novo,183
m14691,False,True,False,De Novo,188
m14692,False,True,False,De Novo,276
m14693,False,True,False,De Novo,177
m14694,False,True,False,De Novo,173
m14696,False,True,False,De Novo,197
m14698,False,True,False,De Novo,232
m14699,False,True,False,De Novo,193
m14700,False,True,False,De Novo,213
m14701,False,True,False,De Novo,203
m14702,False,True,False,De Novo,184
m14703,False,True,False,De Novo,196
m14704,False,True,False,De Novo,197
m14705,False,True,False,De Novo,210
m14706,False,True,False,De Novo,194
m14707,False,True,False,De Novo,587
m14708,False,True,False,De Novo,247
m14709,False,True,False,De Novo,194
m14710,False,True,False,De Novo,203
m14711,False,True,False,De Novo,177
m14712,False,True,False,De Novo,206
m14713,False,True,False,De Novo,376
m14714,False,True,False,De Novo,291
m14715,False,True,False,De Novo,168
m14716,False,True,False,De Novo,207
m14717,False,True,False,De Novo,214
m14719,False,True,False,De Novo,186
m14720,False,True,False,De Novo,176
m14721,False,True,False,De Novo,260
m14723,False,True,False,De Novo,185
m14724,False,True,False,De Novo,197
m14725,False,True,False,De Novo,198
m14726,False,True,False,De Novo,187
m14727,False,True,False,De Novo,188
m14728,False,True,False,De Novo,329
m14729,False,True,False,De Novo,182
m14730,False,True,False,De Novo,184
m14731,False,True,False,De Novo,206
m14732,False,True,False,De Novo,175
m14734,False,True,False,De Novo,177
m14735,False,True,False,De Novo,226
m14737,False,True,False,De Novo,191
m14738,False,True,False,De Novo,185
m14739,False,True,False,De Novo,333
m14741,False,True,False,De Novo,194
m14742,False,True,False,De Novo,250
m14743,False,True,False,De Novo,190
m14744,False,True,False,De Novo,199
m14746,False,True,False,De Novo,193
m14747,False,True,False,De Novo,213
m14748,False,True,False,De Novo,279
m14749,False,True,False,De Novo,188
m14750,False,True,False,De Novo,212
m14751,False,True,False,De Novo,209
m14752,False,True,False,De Novo,237
m14753,False,True,False,De Novo,187
m14754,False,True,False,De Novo,252
m14755,False,True,False,De Novo,187
m14756,False,True,False,De Novo,180
m14757,False,True,False,De Novo,227
m14758,False,True,False,De Novo,194
m14759,False,True,False,De Novo,173
m14760,False,True,False,De Novo,185
m14761,False,True,False,De Novo,193
m14762,False,True,False,De Novo,240
m14765,False,True,False,De Novo,238
m14767,False,True,False,De Novo,209
m14768,False,True,False,De Novo,307
m14770,False,True,False,De Novo,191
m14772,False,True,False,De Novo,208
m14773,False,True,False,De Novo,745
m14775,False,True,False,De Novo,174
m14776,False,True,False,De Novo,211
m14778,False,True,False,De Novo,218
m14779,False,True,False,De Novo,186
m14780,False,True,False,De Novo,183
m14781,False,True,False,De Novo,175
m14782,False,True,False,De Novo,243
m14783,False,True,False,De Novo,194
m14784,False,True,False,De Novo,202
m14786,False,True,False,De Novo,423
m14787,False,True,False,De Novo,262
m14788,False,True,False,De Novo,231
m14789,False,True,False,De Novo,281
m14790,False,True,False,De Novo,203
m14791,False,True,False,De Novo,194
m14792,False,True,False,De Novo,179
m14793,False,True,False,De Novo,193
m14794,False,True,False,De Novo,256
m14796,False,True,False,De Novo,175
m14797,False,True,False,De Novo,178
m14798,False,True,False,De Novo,181
m14799,False,True,False,De Novo,277
m14800,False,True,False,De Novo,198
m14801,False,True,False,De Novo,191
m14802,False,True,False,De Novo,185
m14803,False,True,False,De Novo,207
m14804,False,True,False,De Novo,197
m14805,False,True,False,De Novo,175
m14806,False,True,False,De Novo,215
m14807,False,True,False,De Novo,186
m14808,False,True,False,De Novo,312
m14809,False,True,False,De Novo,185
m14811,False,True,False,De Novo,246
m14812,False,True,False,De Novo,212
m14813,False,True,False,De Novo,365
m14814,False,True,False,De Novo,223
m14818,False,True,False,De Novo,297
m14821,False,True,False,De Novo,170
m14822,False,True,False,De Novo,262
m14823,False,True,False,De Novo,183
m14824,False,True,False,De Novo,208
m14825,False,True,False,De Novo,194
m14826,False,True,False,De Novo,189
m14827,False,True,False,De Novo,232
m14828,False,True,False,De Novo,168
m14829,False,True,False,De Novo,204
m14836,False,True,False,De Novo,227
m14837,False,True,False,De Novo,189
m14838,False,True,False,De Novo,172
m14839,False,True,False,De Novo,226
m14840,False,True,False,De Novo,197
m14841,False,True,False,De Novo,271
m14842,False,True,False,De Novo,204
m14843,False,True,False,De Novo,171
m14845,False,True,False,De Novo,186
m14846,False,True,False,De Novo,188
m14847,False,True,False,De Novo,191
m14848,False,True,False,De Novo,200
m14849,False,True,False,De Novo,248
m14850,False,True,False,De Novo,183
m14851,False,True,False,De Novo,278
m14853,False,True,False,De Novo,649
m14854,False,True,False,De Novo,210
m14855,False,True,False,De Novo,250
m14856,False,True,False,De Novo,296
m14857,False,True,False,De Novo,203
m14858,False,True,False,De Novo,198
m14859,False,True,False,De Novo,200
m14860,False,True,False,De Novo,202
m14861,False,True,False,De Novo,192
m14864,False,True,False,De Novo,189
m14867,False,True,False,De Novo,166
m14868,False,True,False,De Novo,171
m14869,False,True,False,De Novo,198
m14870,False,True,False,De Novo,260
m14871,False,True,False,De Novo,186
m14872,False,True,False,De Novo,247
m14873,False,True,False,De Novo,172
m14874,False,True,False,De Novo,180
m14876,False,True,False,De Novo,213
m14877,False,True,False,De Novo,292
m14878,False,True,False,De Novo,273
m14879,False,True,False,De Novo,200
m14880,False,True,False,De Novo,192
m14882,False,True,False,De Novo,175
m14883,False,True,False,De Novo,177
m14884,False,True,False,De Novo,192
m14885,False,True,False,De Novo,199
m14886,False,True,False,De Novo,194
m14887,False,True,False,De Novo,180
m14888,False,True,False,De Novo,178
m14889,False,True,False,De Novo,205
m14890,False,True,False,De Novo,190
m14892,False,True,False,De Novo,194
m14893,False,True,False,De Novo,215
m14894,False,True,False,De Novo,208
m14895,False,True,False,De Novo,193
m14896,False,True,False,De Novo,207
m14897,False,True,False,De Novo,230
m14899,False,True,False,De Novo,255
m14900,False,True,False,De Novo,201
m14901,False,True,False,De Novo,182
m14904,False,True,False,De Novo,189
m14905,False,True,False,De Novo,217
m14906,False,True,False,De Novo,173
m14907,False,True,False,De Novo,233
m14908,False,True,False,De Novo,197
m14909,False,True,False,De Novo,241
m14910,False,True,False,De Novo,208
m14911,False,True,False,De Novo,190
m14913,False,True,False,De Novo,397
m14914,False,True,False,De Novo,202
m14915,False,True,False,De Novo,266
m14916,False,True,False,De Novo,186
m14917,False,True,False,De Novo,184
m14918,False,True,False,De Novo,182
m14919,False,True,False,De Novo,186
m14921,False,True,False,De Novo,198
m14923,False,True,False,De Novo,191
m14924,False,True,False,De Novo,167
m14925,False,True,False,De Novo,220
m14926,False,True,False,De Novo,176
m14927,False,True,False,De Novo,272
m14928,False,True,False,De Novo,205
m14929,False,True,False,De Novo,208
m14930,False,True,False,De Novo,255
m14932,False,True,False,De Novo,212
m14934,False,True,False,De Novo,167
m14935,False,True,False,De Novo,213
m14936,False,True,False,De Novo,210
m14937,False,True,False,De Novo,166
m14939,False,True,False,De Novo,199
m14940,False,True,False,De Novo,181
m14941,False,True,False,De Novo,179
m14942,False,True,False,De Novo,210
m14943,False,True,False,De Novo,182
m14945,False,True,False,De Novo,179
m14946,False,True,False,De Novo,226
m14947,False,True,False,De Novo,277
m14949,False,True,False,De Novo,216
m14950,False,True,False,De Novo,169
m14951,False,True,False,De Novo,195
m14952,False,True,False,De Novo,198
m14954,False,True,False,De Novo,206
m14955,False,True,False,De Novo,242
m14956,False,True,False,De Novo,171
m14957,False,True,False,De Novo,185
m14960,False,True,False,De Novo,220
m14962,False,True,False,De Novo,530
m14963,False,True,False,De Novo,208
m14964,False,True,False,De Novo,192
m14965,False,True,False,De Novo,183
m14966,False,True,False,De Novo,164
m14967,False,True,False,De Novo,193
m14968,False,True,False,De Novo,180
m14969,False,True,False,De Novo,189
m14970,False,True,False,De Novo,191
m14972,False,True,False,De Novo,184
m14973,False,True,False,De Novo,223
m14975,False,True,False,De Novo,174
m14976,False,True,False,De Novo,179
m14977,False,True,False,De Novo,209
m14978,False,True,False,De Novo,228
m14979,False,True,False,De Novo,199
m14980,False,True,False,De Novo,176
m14981,False,True,False,De Novo,196
m14982,False,True,False,De Novo,186
m14983,False,True,False,De Novo,195
m14984,False,True,False,De Novo,181
m14985,False,True,False,De Novo,193
m14986,False,True,False,De Novo,185
m14989,False,True,False,De Novo,378
m14991,False,True,False,De Novo,195
m14994,False,True,False,De Novo,171
m14995,False,True,False,De Novo,197
m14996,False,True,False,De Novo,299
m14997,False,True,False,De Novo,272
m14998,False,True,False,De Novo,179
m14999,False,True,False,De Novo,269
false_m15067,False,False,True,False,271
false_m15077,False,False,True,False,279
false_m15163,False,False,True,False,275
false_m15182,False,False,True,False,272
false_m15195,False,False,True,False,269
false_m15270,False,False,True,False,271
false_m15295,False,False,True,False,279
false_m15553,False,False,True,False,274
false_m15599,False,False,True,False,271
false_m15610,False,False,True,False,270
false_m15710,False,False,True,False,275
false_m15726,False,False,True,False,269
false_m15820,False,False,True,False,275
false_m16187,False,False,True,False,267
false_m16494,False,False,True,False,266
